lat,lon,vertex1_lat,vertex1_lon,vertex2_lat,vertex2_lon,vertex3_lat,vertex3_lon,vertex4_lat,vertex4_lon,vertex5_lat,vertex5_lon,vertex6_lat,vertex6_lon
55.5613,-7.1755,55.6830,-6.8736,55.4776,-6.8317,55.3567,-7.1320,55.4399,-7.4753,55.6450,-7.5210,55.7672,-7.2196
55.4602,-0.3249,55.5645,0.0000,55.3578,0.0000,55.2542,-0.3229,55.3561,-0.6477,55.5628,-0.6517,55.6676,-0.3269
55.4602,0.3249,55.5628,0.6517,55.3561,0.6477,55.2542,0.3229,55.3578,0.0000,55.5645,0.0000,55.6676,0.3269
55.4568,-0.9745,55.5628,-0.6517,55.3561,-0.6477,55.2508,-0.9686,55.3510,-1.2953,55.5576,-1.3032,55.6641,-0.9805
55.4568,0.9745,55.5576,1.3032,55.3510,1.2953,55.2508,0.9686,55.3561,0.6477,55.5628,0.6517,55.6641,0.9805
55.4499,1.6239,55.5490,1.9544,55.3424,1.9425,55.2440,1.6140,55.3510,1.2953,55.5576,1.3032,55.6572,1.6339
55.4396,2.2729,55.5369,2.6051,55.3305,2.5893,55.2338,2.2591,55.3424,1.9425,55.5490,1.9544,55.6467,2.2869
55.4259,2.9213,55.5214,3.2552,55.3151,3.2353,55.2201,2.9036,55.3305,2.5893,55.5369,2.6051,55.6329,2.9392
55.1511,0.0000,55.2542,0.3229,55.0481,0.3209,54.9455,0.0000,55.0481,-0.3209,55.2542,-0.3229,55.3578,0.0000
55.1494,-0.6438,55.2542,-0.3229,55.0481,-0.3209,54.9439,-0.6399,55.0447,-0.9627,55.2508,-0.9686,55.3561,-0.6477
55.1494,0.6438,55.2508,0.9686,55.0447,0.9627,54.9439,0.6399,55.0481,0.3209,55.2542,0.3229,55.3561,0.6477
55.1443,1.2874,55.2440,1.6140,55.0379,1.6043,54.9388,1.2797,55.0447,0.9627,55.2508,0.9686,55.3510,1.2953
55.1358,1.9308,55.2338,2.2591,55.0278,2.2455,54.9304,1.9191,55.0379,1.6043,55.2440,1.6140,55.3424,1.9425
55.1239,2.5736,55.2201,2.9036,55.0143,2.8860,54.9187,2.5581,55.0278,2.2455,55.2338,2.2591,55.3305,2.5893
54.8418,-0.3190,54.9455,0.0000,54.7400,0.0000,54.6369,-0.3171,54.7383,-0.6361,54.9439,-0.6399,55.0481,-0.3209
54.8418,0.3190,54.9439,0.6399,54.7383,0.6361,54.6369,0.3171,54.7400,0.0000,54.9455,0.0000,55.0481,0.3209
54.8385,0.9570,54.9388,1.2797,54.7333,1.2720,54.6336,0.9512,54.7383,0.6361,54.9439,0.6399,55.0447,0.9627
54.8318,1.5947,54.9304,1.9191,54.7250,1.9077,54.6270,1.5852,54.7333,1.2720,54.9388,1.2797,55.0379,1.6043
54.8218,2.2320,54.9187,2.5581,54.7133,2.5428,54.6170,2.2187,54.7250,1.9077,54.9304,1.9191,55.0278,2.2455
54.8084,2.8687,54.9036,3.1964,54.6984,3.1773,54.6038,2.8516,54.7133,2.5428,54.9187,2.5581,55.0143,2.8860
54.5343,0.0000,54.6369,0.3171,54.4319,0.3152,54.3299,0.0000,54.4319,-0.3152,54.6369,-0.3171,54.7400,0.0000
54.5327,0.6323,54.6336,0.9512,54.4286,0.9456,54.3283,0.6286,54.4319,0.3152,54.6369,0.3171,54.7383,0.6361
54.5277,1.2645,54.6270,1.5852,54.4220,1.5757,54.3234,1.2570,54.4286,0.9456,54.6336,0.9512,54.7333,1.2720
54.5195,1.8963,54.6170,2.2187,54.4122,2.2055,54.3152,1.8851,54.4220,1.5757,54.6270,1.5852,54.7250,1.9077
54.5080,2.5277,54.6038,2.8516,54.3991,2.8347,54.3038,2.5128,54.4122,2.2055,54.6170,2.2187,54.7133,2.5428
54.4932,3.1585,54.5873,3.4839,54.3827,3.4633,54.2891,3.1398,54.3991,2.8347,54.6038,2.8516,54.6984,3.1773
54.4537,-4.4176,54.5675,-4.1154,54.3631,-4.0910,54.2501,-4.3915,54.3402,-4.7177,54.5444,-4.7458,54.6586,-4.4439
54.4291,-5.0456,54.5444,-4.7458,54.3402,-4.7177,54.2257,-5.0159,54.3142,-5.3433,54.5181,-5.3751,54.6338,-5.0756
54.2268,0.3134,54.3283,0.6286,54.1239,0.6249,54.0230,0.3115,54.1255,0.0000,54.3299,0.0000,54.4319,0.3152
54.2236,0.9400,54.3234,1.2570,54.1190,1.2496,54.0198,0.9345,54.1239,0.6249,54.3283,0.6286,54.4286,0.9456
54.2171,1.5665,54.3152,1.8851,54.1109,1.8740,54.0133,1.5573,54.1190,1.2496,54.3234,1.2570,54.4220,1.5757
54.2073,2.1925,54.3038,2.5128,54.0996,2.4980,54.0037,2.1797,54.1109,1.8740,54.3152,1.8851,54.4122,2.2055
54.1943,2.8180,54.2891,3.1398,54.0851,3.1214,53.9908,2.8015,54.0996,2.4980,54.3038,2.5128,54.3991,2.8347
54.1781,3.4429,54.2712,3.7661,54.0673,3.7440,53.9748,3.4228,54.0851,3.1214,54.2891,3.1398,54.3827,3.4633
54.1587,-4.0669,54.2712,-3.7661,54.0673,-3.7440,53.9555,-4.0432,54.0464,-4.3658,54.2501,-4.3915,54.3631,-4.0910
54.1360,-4.6900,54.2501,-4.3915,54.0464,-4.3658,53.9331,-4.6627,54.0223,-4.9865,54.2257,-5.0159,54.3402,-4.7177
54.1102,-5.3120,54.2257,-5.0159,54.0223,-4.9865,53.9075,-5.2810,53.9949,-5.6061,54.1982,-5.6391,54.3142,-5.3433
53.9194,0.6212,54.0198,0.9345,53.8160,0.9291,53.7162,0.6176,53.8192,0.3097,54.0230,0.3115,54.1239,0.6249
53.9146,1.2423,54.0133,1.5573,53.8096,1.5482,53.7114,1.2351,53.8160,0.9291,54.0198,0.9345,54.1190,1.2496
53.9066,1.8631,54.0037,2.1797,53.8000,2.1670,53.7035,1.8522,53.8096,1.5482,54.0133,1.5573,54.1109,1.8740
53.8954,2.4834,53.9908,2.8015,53.7873,2.7852,53.6924,2.4690,53.8000,2.1670,54.0037,2.1797,54.0996,2.4980
53.8810,3.1032,53.9748,3.4228,53.7714,3.4029,53.6781,3.0852,53.7873,2.7852,53.9908,2.8015,54.0851,3.1214
53.8634,-3.7222,53.9748,-3.4228,53.7714,-3.4029,53.6607,-3.7006,53.7523,-4.0197,53.9555,-4.0432,54.0673,-3.7440
53.8427,-4.3403,53.9555,-4.0432,53.7523,-4.0197,53.6401,-4.3152,53.7301,-4.6356,53.9331,-4.6627,54.0464,-4.3658
53.8187,-4.9575,53.9331,-4.6627,53.7301,-4.6356,53.6165,-4.9288,53.7047,-5.2504,53.9075,-5.2810,54.0223,-4.9865
53.7917,-5.5735,53.9075,-5.2810,53.7047,-5.2504,53.5897,-5.5413,53.6762,-5.8640,53.8787,-5.8982,53.9949,-5.6061
53.6121,0.9237,53.7114,1.2351,53.5082,1.2279,53.4095,0.9184,53.5129,0.6140,53.7162,0.6176,53.8160,0.9291
53.6058,1.5392,53.7035,1.8522,53.5004,1.8415,53.4032,1.5304,53.5082,1.2279,53.7114,1.2351,53.8096,1.5482
53.5963,2.1544,53.6924,2.4690,53.4894,2.4547,53.3939,2.1420,53.5004,1.8415,53.7035,1.8522,53.8000,2.1670
53.5837,2.7691,53.6781,3.0852,53.4752,3.0674,53.3813,2.7532,53.4894,2.4547,53.6924,2.4690,53.7873,2.7852
53.5490,-3.9964,53.6607,-3.7006,53.4580,-3.6793,53.3470,-3.9735,53.4376,-4.2904,53.6401,-4.3152,53.7523,-4.0197
53.3050,1.2209,53.4032,1.5304,53.2007,1.5216,53.1030,1.2139,53.2069,0.9131,53.4095,0.9184,53.5082,1.2279
53.2972,1.8310,53.3939,2.1420,53.1914,2.1298,53.0953,1.8205,53.2007,1.5216,53.4032,1.5304,53.5004,1.8415
53.2863,2.4406,53.3813,2.7532,53.1790,2.7374,53.0845,2.4267,53.1914,2.1298,53.3939,2.1420,53.4894,2.4547
53.2723,3.0498,53.3657,3.3637,53.1635,3.3445,53.0706,3.0324,53.1790,2.7374,53.3813,2.7532,53.4752,3.0674
53.2118,-4.8724,53.3252,-4.5824,53.1234,-4.5562,53.0107,-4.8448,53.0987,-5.1606,53.3003,-5.1902,53.4141,-4.9005
52.9889,2.1176,53.0845,2.4267,52.8827,2.4129,52.7876,2.1056,52.8934,1.8102,53.0953,1.8205,53.1914,2.1298
52.9766,2.7218,53.0706,3.0324,52.8690,3.0152,52.7755,2.7065,52.8827,2.4129,53.0845,2.4267,53.1790,2.7374
52.6809,2.3993,52.7755,2.7065,52.5743,2.6912,52.4803,2.3859,52.5864,2.0938,52.7876,2.1056,52.8827,2.4129
52.6673,2.9982,52.7603,3.3067,52.5593,3.2881,52.4668,2.9814,52.5743,2.6912,52.7755,2.7065,52.8690,3.0152
52.6085,-4.7902,52.7209,-4.5048,52.5202,-4.4795,52.4085,-4.7635,52.4963,-5.0739,52.6967,-5.1025,52.8095,-4.8174
52.3732,2.6762,52.4668,2.9814,52.2664,2.9647,52.1733,2.6613,52.2797,2.3725,52.4803,2.3859,52.5743,2.6912
52.2959,-5.0456,52.4085,-4.7635,52.2086,-4.7370,52.0967,-5.0176,52.1835,-5.3259,52.3832,-5.3556,52.4963,-5.0739
52.0792,2.3594,52.1733,2.6613,51.9734,2.6466,51.8798,2.3464,51.9851,2.0590,52.1851,2.0705,52.2797,2.3725
51.7852,2.0477,51.8798,2.3464,51.6805,2.3335,51.5864,2.0365,51.6907,1.7505,51.8900,1.7602,51.9851,2.0590
51.6724,-5.5430,51.7854,-5.2674,51.5870,-5.2386,51.4747,-5.5128,51.5597,-5.8169,51.7579,-5.8488,51.8713,-5.5735
51.4913,1.7410,51.5864,2.0365,51.3877,2.0254,51.2932,1.7315,51.3963,1.4470,51.5951,1.4549,51.6907,1.7505
51.4128,-4.6339,51.5233,-4.3573,51.3252,-4.3336,51.2154,-4.6088,51.3025,-4.9088,51.5004,-4.9356,51.6114,-4.6593
51.3886,-5.2101,51.5004,-4.9356,51.3025,-4.9088,51.1914,-5.1820,51.2770,-5.4830,51.4747,-5.5128,51.5870,-5.2386
51.3616,-5.7853,51.4747,-5.5128,51.2770,-5.4830,51.1646,-5.7541,51.2488,-6.0560,51.4462,-6.0890,51.5597,-5.8169
51.1047,-4.8823,51.2154,-4.6088,51.0180,-4.5840,50.9080,-4.8561,50.9942,-5.1541,51.1914,-5.1820,51.3025,-4.9088
51.0795,-5.4534,51.1914,-5.1820,50.9942,-5.1541,50.8830,-5.4242,50.9677,-5.7232,51.1646,-5.7541,51.2770,-5.4830
51.0515,-6.0234,51.1646,-5.7541,50.9677,-5.7232,50.8552,-5.9912,50.9385,-6.2911,51.1351,-6.3250,51.2488,-6.0560
50.7972,-5.1265,50.9080,-4.8561,50.7114,-4.8302,50.6013,-5.0993,50.6866,-5.3953,50.8830,-5.4242,50.9942,-5.1541
50.7710,-5.6926,50.8830,-5.4242,50.6866,-5.3953,50.5752,-5.6624,50.6591,-5.9593,50.8552,-5.9912,50.9677,-5.7232
50.7420,-6.2575,50.8552,-5.9912,50.6591,-5.9593,50.5465,-6.2244,50.6289,-6.5222,50.8248,-6.5570,50.9385,-6.2911
50.7103,-6.8213,50.8248,-6.5570,50.6289,-6.5222,50.5152,-6.7851,50.5961,-7.0838,50.7916,-7.1216,50.9065,-6.8578
50.6135,-0.2833,50.7127,0.0000,50.5158,0.0000,50.4172,-0.2818,50.5144,-0.5650,50.7113,-0.5681,50.8109,-0.2848
50.4904,-5.3667,50.6013,-5.0993,50.4054,-5.0723,50.2952,-5.3384,50.3797,-5.6324,50.5752,-5.6624,50.6866,-5.3953
50.4631,-5.9277,50.5752,-5.6624,50.3797,-5.6324,50.2682,-5.8965,50.3512,-6.1915,50.5465,-6.2244,50.6591,-5.9593
50.4332,-6.4877,50.5465,-6.2244,50.3512,-6.1915,50.2386,-6.4536,50.3201,-6.7494,50.5152,-6.7851,50.6289,-6.5222
50.4007,-7.0464,50.5152,-6.7851,50.3201,-6.7494,50.2063,-7.0094,50.2864,-7.3060,50.4811,-7.3446,50.5961,-7.0838
50.3655,-7.6037,50.4811,-7.3446,50.2864,-7.3060,50.1714,-7.5639,50.2501,-7.8612,50.4445,-7.9027,50.5606,-7.6441
50.3191,0.0000,50.4172,0.2818,50.2210,0.2803,50.1234,0.0000,50.2210,-0.2803,50.4172,-0.2818,50.5158,0.0000
50.3177,-0.5621,50.4172,-0.2818,50.2210,-0.2803,50.1221,-0.5591,50.2183,-0.8408,50.4145,-0.8453,50.5144,-0.5650
50.3137,-1.1240,50.4145,-0.8453,50.2183,-0.8408,50.1181,-1.1181,50.2129,-1.4012,50.4090,-1.4086,50.5103,-1.1300
50.3069,-1.6857,50.4090,-1.4086,50.2129,-1.4012,50.1114,-1.6769,50.2049,-1.9613,50.4009,-1.9717,50.5035,-1.6947
50.2974,-2.2471,50.4009,-1.9717,50.2049,-1.9613,50.1020,-2.2353,50.1941,-2.5210,50.3900,-2.5344,50.4939,-2.2591
50.2852,-2.8081,50.3900,-2.5344,50.1941,-2.5210,50.0899,-2.7934,50.1806,-3.0803,50.3764,-3.0966,50.4816,-2.8230
50.1560,-6.1590,50.2682,-5.8965,50.0734,-5.8656,49.9619,-6.1268,50.0440,-6.4198,50.2386,-6.4536,50.3512,-6.1915
50.1252,-6.7140,50.2386,-6.4536,50.0440,-6.4198,49.9314,-6.6790,50.0121,-6.9728,50.2063,-7.0094,50.3201,-6.7494
50.0918,-7.2677,50.2063,-7.0094,50.0121,-6.9728,49.8982,-7.2299,49.9775,-7.5244,50.1714,-7.5639,50.2864,-7.3060
50.0558,-7.8201,50.1714,-7.5639,49.9775,-7.5244,49.8626,-7.7795,49.9404,-8.0747,50.1340,-8.1170,50.2501,-7.8612
50.0172,-8.3710,50.1340,-8.1170,49.9404,-8.0747,49.8243,-8.3276,49.9007,-8.6235,50.0939,-8.6685,50.2111,-8.4149
49.9983,-2.5078,50.1020,-2.2353,49.9067,-2.2236,49.8036,-2.4947,49.8947,-2.7788,50.0899,-2.7934,50.1941,-2.5210
49.9850,-3.0641,50.0899,-2.7934,49.8947,-2.7788,49.7904,-3.0482,49.8802,-3.3334,50.0752,-3.3509,50.1806,-3.0803
49.9690,-3.6199,50.0752,-3.3509,49.8802,-3.3334,49.7746,-3.6010,49.8629,-3.8874,50.0578,-3.9077,50.1645,-3.6389
49.9504,-4.1750,50.0578,-3.9077,49.8629,-3.8874,49.7561,-4.1532,49.8431,-4.4406,50.0378,-4.4639,50.1457,-4.1969
49.9291,-4.7292,50.0378,-4.4639,49.8431,-4.4406,49.7350,-4.7047,49.8206,-4.9930,50.0151,-5.0192,50.1242,-4.7541
49.8787,-5.8350,49.9898,-5.5735,49.7955,-5.5445,49.6851,-5.8048,49.7679,-6.0950,49.9619,-6.1268,50.0734,-5.8656
49.8497,-6.3864,49.9619,-6.1268,49.7679,-6.0950,49.6563,-6.3533,49.7376,-6.6443,49.9314,-6.6790,50.0440,-6.4198
49.8180,-6.9365,49.9314,-6.6790,49.7376,-6.6443,49.6249,-6.9007,49.7048,-7.1924,49.8982,-7.2299,50.0121,-6.9728
49.7837,-7.4854,49.8982,-7.2299,49.7048,-7.1924,49.5910,-7.4467,49.6695,-7.7392,49.8626,-7.7795,49.9775,-7.5244
49.7470,-8.0328,49.8626,-7.7795,49.6695,-7.7392,49.5546,-7.9915,49.6316,-8.2846,49.8243,-8.3276,49.9404,-8.0747
49.6853,-3.3160,49.7904,-3.0482,49.5960,-3.0324,49.4914,-3.2989,49.5803,-3.5824,49.7746,-3.6010,49.8802,-3.3334
49.6682,-3.8672,49.7746,-3.6010,49.5803,-3.5824,49.4745,-3.8472,49.5620,-4.1317,49.7561,-4.1532,49.8629,-3.8874
49.6485,-4.4176,49.7561,-4.1532,49.5620,-4.1317,49.4550,-4.3948,49.5411,-4.6803,49.7350,-4.7047,49.8431,-4.4406
49.6263,-4.9671,49.7350,-4.7047,49.5411,-4.6803,49.4330,-4.9415,49.5177,-5.2281,49.7114,-5.2552,49.8206,-4.9930
49.6014,-5.5158,49.7114,-5.2552,49.5177,-5.2281,49.4084,-5.4874,49.4917,-5.7749,49.6851,-5.8048,49.7955,-5.5445
49.5740,-6.0635,49.6851,-5.8048,49.4917,-5.7749,49.3812,-6.0323,49.4631,-6.3206,49.6563,-6.3533,49.7679,-6.0950
49.5441,-6.6100,49.6563,-6.3533,49.4631,-6.3206,49.3515,-6.5761,49.4320,-6.8652,49.6249,-6.9007,49.7376,-6.6443
49.5116,-7.1554,49.6249,-6.9007,49.4320,-6.8652,49.3193,-7.1187,49.3984,-7.4085,49.5910,-7.4467,49.7048,-7.1924
49.4765,-7.6994,49.5910,-7.4467,49.3984,-7.4085,49.2846,-7.6600,49.3623,-7.9505,49.5546,-7.9915,49.6695,-7.7392
49.2984,-5.7452,49.4084,-5.4874,49.2155,-5.4593,49.1061,-5.7159,49.1886,-6.0014,49.3812,-6.0323,49.4917,-5.7749
49.2701,-6.2882,49.3812,-6.0323,49.1886,-6.0014,49.0781,-6.2561,49.1591,-6.5425,49.3515,-6.5761,49.4631,-6.3206
49.2393,-6.8300,49.3515,-6.5761,49.1591,-6.5425,49.0476,-6.7952,49.1272,-7.0824,49.3193,-7.1187,49.4320,-6.8652
49.2060,-7.3706,49.3193,-7.1187,49.1272,-7.0824,49.0146,-7.3331,49.0929,-7.6210,49.2846,-7.6600,49.3984,-7.4085
